id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,reject_rule,reject_reason,source_table,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,operating_activity,investing_activity,financing_activity,net_cash_flow,compounded_sales_growth,compounded_profit_growth,stock_price_cagr,roe,Year,Annual_Report,pros,cons
1263,ULTRACEMCO,2013-03,20514.0,15674.0,4839.0,24.0,304.0,252.0,1023.0,3867.0,30.0,2688.0,98.0,9.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1264,ULTRACEMCO,2014-03,20730.0,16695.0,4035.0,19.0,322.0,361.0,1139.0,2858.0,23.0,2213.0,80.0,11.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1265,ULTRACEMCO,2015-03,23306.0,18881.0,4425.0,19.0,350.0,587.0,1203.0,2986.0,30.0,2102.0,76.0,12.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1266,ULTRACEMCO,2016-03,25153.0,20252.0,4901.0,19.0,464.0,566.0,1377.0,3421.0,28.0,2480.0,90.0,11.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1267,ULTRACEMCO,2017-03,25375.0,20162.0,5212.0,21.0,648.0,640.0,1348.0,3872.0,30.0,2714.0,99.0,10.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1268,ULTRACEMCO,2018-03,30979.0,24834.0,6145.0,20.0,242.0,1238.0,1848.0,3301.0,33.0,2224.0,81.0,13.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1269,ULTRACEMCO,2019-03,41462.0,34115.0,7347.0,18.0,350.0,1778.0,2451.0,3468.0,31.0,2400.0,88.0,13.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1270,ULTRACEMCO,2020-03,42430.0,33184.0,9246.0,22.0,651.0,1992.0,2723.0,5183.0,-11.0,5751.0,199.0,7.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1271,ULTRACEMCO,2021-03,44726.0,33158.0,11568.0,26.0,619.0,1486.0,2700.0,8001.0,32.0,5462.0,189.0,20.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1272,ULTRACEMCO,2022-03,52599.0,41084.0,11514.0,22.0,669.0,945.0,2715.0,8524.0,14.0,7334.0,254.0,15.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1273,ULTRACEMCO,2023-03,63240.0,52620.0,10620.0,17.0,507.0,823.0,2888.0,7416.0,32.0,5073.0,175.0,22.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1274,ULTRACEMCO,2024-03,70908.0,57940.0,12969.0,18.0,567.0,968.0,3145.0,9422.0,26.0,7004.0,243.0,29.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1275,ULTRACEMCO,PARSE_ERROR,71317.0,59261.0,12056.0,17.0,739.0,1216.0,3478.0,8101.0,,6252.0,216.0,,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1276,UNIONBANK,2013-03,25169.0,7268.0,325.0,1.0,2868.0,17575.0,156.0,3037.0,30.0,2146.0,36.0,22.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1277,UNIONBANK,2014-03,29394.0,8829.0,-902.0,-3.0,3141.0,21467.0,198.0,2040.0,18.0,1687.0,27.0,15.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1278,UNIONBANK,2015-03,32164.0,9498.0,-973.0,-3.0,3957.0,23640.0,225.0,2759.0,36.0,1771.0,28.0,22.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1279,UNIONBANK,2016-03,32316.0,10349.0,-1928.0,-6.0,3934.0,23894.0,249.0,1758.0,24.0,1347.0,20.0,10.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1280,UNIONBANK,2017-03,32817.0,13871.0,-4830.0,-15.0,5430.0,23771.0,241.0,359.0,-58.0,573.0,8.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1281,UNIONBANK,2018-03,32952.0,21181.0,-11700.0,-36.0,5462.0,23471.0,368.0,-6607.0,-21.0,-5212.0,-45.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1282,UNIONBANK,2019-03,34314.0,19019.0,-8601.0,-25.0,5042.0,23896.0,374.0,-3933.0,-25.0,-2922.0,-17.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1283,UNIONBANK,2020-03,37479.0,21166.0,-9523.0,-25.0,5789.0,25837.0,417.0,-4151.0,-27.0,-3121.0,-9.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1284,UNIONBANK,2021-03,69311.0,36270.0,-11071.0,-16.0,14307.0,44112.0,908.0,2327.0,-22.0,2863.0,4.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1285,UNIONBANK,2022-03,68230.0,32264.0,-4213.0,-6.0,13524.0,40178.0,745.0,8566.0,39.0,5265.0,8.0,25.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1286,UNIONBANK,2023-03,81163.0,36155.0,-3024.0,-4.0,15915.0,48033.0,745.0,12147.0,31.0,8512.0,12.0,24.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1287,UNIONBANK,2024-03,100376.0,32422.0,4590.0,5.0,17813.0,63364.0,895.0,21508.0,36.0,13797.0,18.0,20.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1288,UNIONBANK,PARSE_ERROR,107058.0,35514.0,2090.0,2.0,20440.0,69454.0,0.0,22530.0,,16344.0,21.0,,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1289,UNITDSPR,2013-03,10378.0,9287.0,1091.0,11.0,146.0,985.0,178.0,73.0,99.0,-105.0,-2.0,-31.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1290,UNITDSPR,2014-03,10508.0,13876.0,-3368.0,-32.0,681.0,1323.0,203.0,-4213.0,7.0,-4489.0,-62.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1291,UNITDSPR,2015-03,9254.0,9619.0,-366.0,-4.0,-360.0,687.0,223.0,-1635.0,3.0,-1687.0,-23.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1292,UNITDSPR,2016-03,8495.0,8162.0,333.0,4.0,648.0,457.0,157.0,366.0,61.0,143.0,2.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1293,UNITDSPR,2017-03,8818.0,7826.0,991.0,11.0,-265.0,375.0,189.0,163.0,43.0,93.0,1.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1294,UNITDSPR,2018-03,8591.0,7381.0,1209.0,14.0,172.0,278.0,192.0,912.0,28.0,652.0,9.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1295,UNITDSPR,2019-03,9341.0,7947.0,1394.0,15.0,70.0,237.0,215.0,1012.0,32.0,684.0,10.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1296,UNITDSPR,2020-03,9325.0,7756.0,1569.0,17.0,89.0,212.0,285.0,1160.0,47.0,621.0,9.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1297,UNITDSPR,2021-03,8131.0,7080.0,1051.0,13.0,-25.0,188.0,299.0,540.0,33.0,362.0,5.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1298,UNITDSPR,2022-03,9712.0,8117.0,1595.0,16.0,-117.0,88.0,304.0,1087.0,25.0,811.0,11.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1299,UNITDSPR,2023-03,10612.0,9195.0,1417.0,13.0,249.0,104.0,283.0,1279.0,12.0,1126.0,16.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1300,UNITDSPR,2024-03,11321.0,9321.0,2000.0,18.0,208.0,76.0,275.0,1857.0,24.0,1408.0,19.0,46.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1301,UNITDSPR,PARSE_ERROR,11821.0,9710.0,2111.0,18.0,176.0,96.0,286.0,1905.0,,1402.0,19.0,,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1302,VBL,2012-12,1800.0,1572.0,228.0,13.0,44.0,116.0,136.0,21.0,-20.0,25.0,2.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1303,VBL,2013-12,2115.0,1824.0,291.0,14.0,19.0,171.0,184.0,-46.0,-11.0,-40.0,0.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1304,VBL,2014-12,2502.0,2116.0,387.0,15.0,14.0,187.0,210.0,4.0,99.0,-20.0,0.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1305,VBL,2015-12,3394.0,2752.0,642.0,19.0,36.0,170.0,317.0,191.0,41.0,113.0,1.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1306,VBL,2016-12,3861.0,3052.0,810.0,21.0,27.0,435.0,322.0,79.0,39.0,48.0,0.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1307,VBL,2017-12,4004.0,3165.0,838.0,21.0,14.0,215.0,347.0,291.0,26.0,214.0,1.0,22.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1308,VBL,2018-12,5105.0,4069.0,1036.0,20.0,6.0,223.0,385.0,434.0,31.0,300.0,1.0,16.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1309,VBL,2019-12,7130.0,5667.0,1462.0,21.0,47.0,324.0,489.0,696.0,32.0,472.0,1.0,15.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1310,VBL,2020-12,6450.0,5235.0,1215.0,19.0,-30.0,294.0,529.0,363.0,1.0,357.0,1.0,22.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1311,VBL,2021-12,8823.0,7129.0,1694.0,19.0,51.0,207.0,531.0,1007.0,26.0,746.0,2.0,16.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1312,VBL,2022-12,13173.0,10310.0,2863.0,22.0,-18.0,204.0,617.0,2024.0,23.0,1550.0,5.0,15.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1313,VBL,2023-12,16043.0,12326.0,3717.0,23.0,-5.0,292.0,681.0,2739.0,23.0,2102.0,6.0,16.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1314,VBL,PARSE_ERROR,18987.0,14438.0,4549.0,24.0,86.0,415.0,853.0,3367.0,,2582.0,8.0,,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1315,VEDL,2013-03,2749.0,2283.0,465.0,17.0,33.0,475.0,197.0,-174.0,-25.0,2280.0,26.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1316,VEDL,2014-03,66152.0,46557.0,19595.0,30.0,1874.0,5094.0,6882.0,9493.0,-9.0,11421.0,21.0,15.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1317,VEDL,2015-03,73710.0,51595.0,22114.0,30.0,-19222.0,5659.0,7159.0,-9925.0,15.0,-11369.0,-53.0,-8.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1318,VEDL,2016-03,64262.0,82741.0,-18479.0,-29.0,4290.0,5778.0,8572.0,-28540.0,-37.0,-17862.0,-41.0,-8.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1319,VEDL,2017-03,72225.0,50849.0,21376.0,30.0,4423.0,5855.0,6292.0,13652.0,17.0,11316.0,23.0,83.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1320,VEDL,2018-03,91866.0,66989.0,24877.0,27.0,6087.0,5112.0,6283.0,19569.0,30.0,13692.0,28.0,76.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1321,VEDL,2019-03,92048.0,68877.0,23171.0,25.0,4270.0,5689.0,8192.0,13560.0,28.0,9698.0,19.0,99.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1322,VEDL,2020-03,84447.0,63704.0,20743.0,25.0,-14932.0,4977.0,9093.0,-8259.0,-43.0,-4744.0,-18.0,-22.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1323,VEDL,2021-03,88021.0,60703.0,27318.0,31.0,2743.0,5210.0,7638.0,17213.0,13.0,15032.0,31.0,30.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1324,VEDL,2022-03,132732.0,87908.0,44824.0,34.0,1832.0,4797.0,8895.0,32964.0,28.0,23710.0,51.0,89.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1325,VEDL,2023-03,147308.0,112877.0,34431.0,23.0,2625.0,6225.0,10555.0,20276.0,28.0,14503.0,28.0,357.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1326,VEDL,2024-03,143727.0,108415.0,35312.0,25.0,5239.0,9465.0,10723.0,20363.0,63.0,7539.0,11.0,259.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1327,VEDL,PARSE_ERROR,144448.0,107376.0,37072.0,26.0,5266.0,9721.0,10958.0,21659.0,,15841.0,30.0,,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1328,WIPRO,2013-03,37430.0,29773.0,7657.0,20.0,1440.0,289.0,940.0,7869.0,21.0,6182.0,5.0,28.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1329,WIPRO,2014-03,43424.0,33788.0,9635.0,22.0,1922.0,383.0,1060.0,10114.0,21.0,7991.0,6.0,25.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1330,WIPRO,2015-03,46951.0,36652.0,10299.0,22.0,2450.0,350.0,1175.0,11224.0,22.0,8714.0,7.0,34.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1331,WIPRO,2016-03,51244.0,40448.0,10796.0,21.0,2752.0,558.0,1496.0,11494.0,22.0,8957.0,7.0,17.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1332,WIPRO,2017-03,55448.0,44128.0,11321.0,20.0,2623.0,594.0,2310.0,11039.0,23.0,8518.0,7.0,6.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1333,WIPRO,2018-03,54487.0,44100.0,10387.0,19.0,2550.0,583.0,2112.0,10242.0,22.0,8003.0,7.0,6.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1334,WIPRO,2019-03,59019.0,47406.0,11613.0,20.0,2614.0,738.0,1947.0,11542.0,22.0,9018.0,7.0,7.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1335,WIPRO,2020-03,61138.0,48795.0,12342.0,20.0,2728.0,733.0,2086.0,12252.0,20.0,9772.0,9.0,6.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1336,WIPRO,2021-03,61935.0,47164.0,14771.0,24.0,2404.0,509.0,2763.0,13903.0,22.0,10868.0,10.0,5.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1337,WIPRO,2022-03,79312.0,62628.0,16684.0,21.0,2067.0,532.0,3078.0,15141.0,19.0,12243.0,11.0,27.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1338,WIPRO,2023-03,90488.0,73649.0,16839.0,19.0,2275.0,1008.0,3340.0,14766.0,23.0,11366.0,10.0,5.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1339,WIPRO,2024-03,89760.0,73008.0,16752.0,19.0,2631.0,1255.0,3407.0,14721.0,25.0,11112.0,11.0,5.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1340,WIPRO,PARSE_ERROR,88792.0,71019.0,17773.0,20.0,3349.0,1431.0,3077.0,16615.0,,12488.0,12.0,,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1341,ZOMATO,2018-03,466.0,558.0,-92.0,-20.0,21.0,6.0,29.0,-107.0,0.0,-107.0,-3070.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1342,ZOMATO,2019-03,1313.0,3556.0,-2243.0,-171.0,1285.0,9.0,43.0,-1010.0,0.0,-1010.0,-28574.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1343,ZOMATO,2020-03,2605.0,4909.0,-2305.0,-88.0,16.0,13.0,84.0,-2386.0,0.0,-2386.0,-70097.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1344,ZOMATO,2021-03,1994.0,2461.0,-467.0,-23.0,-200.0,10.0,138.0,-815.0,0.0,-816.0,-23124.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1345,ZOMATO,2022-03,4192.0,6043.0,-1851.0,-44.0,793.0,12.0,150.0,-1220.0,0.0,-1222.0,-2.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1346,ZOMATO,2023-03,7079.0,8290.0,-1211.0,-17.0,682.0,49.0,437.0,-1015.0,-4.0,-971.0,-1.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1347,ZOMATO,2024-03,12114.0,12071.0,43.0,0.0,846.0,72.0,526.0,291.0,-21.0,351.0,0.0,0.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1348,ZOMATO,PARSE_ERROR,17972.0,17321.0,651.0,4.0,944.0,118.0,716.0,761.0,,663.0,1.0,,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1349,ZYDUSLIFE,2013-03,6358.0,5228.0,1130.0,18.0,32.0,169.0,185.0,809.0,15.0,690.0,6.0,24.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1350,ZYDUSLIFE,2014-03,7224.0,6021.0,1203.0,17.0,30.0,90.0,201.0,942.0,11.0,836.0,8.0,23.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1351,ZYDUSLIFE,2015-03,8651.0,6896.0,1756.0,20.0,45.0,68.0,287.0,1446.0,18.0,1188.0,11.0,21.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1352,ZYDUSLIFE,2016-03,9427.0,7095.0,2332.0,25.0,112.0,53.0,292.0,2099.0,8.0,1964.0,19.0,17.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1353,ZYDUSLIFE,2017-03,9376.0,7474.0,1902.0,20.0,127.0,45.0,373.0,1612.0,8.0,1517.0,15.0,22.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1354,ZYDUSLIFE,2018-03,11905.0,9074.0,2831.0,24.0,111.0,91.0,539.0,2312.0,24.0,1810.0,17.0,20.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1355,ZYDUSLIFE,2019-03,13166.0,10174.0,2991.0,23.0,183.0,194.0,599.0,2382.0,22.0,1899.0,18.0,19.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1356,ZYDUSLIFE,2020-03,14253.0,11455.0,2798.0,20.0,-264.0,342.0,696.0,1495.0,21.0,1204.0,11.0,30.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1357,ZYDUSLIFE,2021-03,14404.0,11013.0,3391.0,24.0,-231.0,159.0,670.0,2331.0,8.0,2185.0,21.0,17.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1358,ZYDUSLIFE,2022-03,15110.0,11768.0,3342.0,22.0,2581.0,127.0,713.0,5084.0,10.0,4618.0,44.0,6.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1359,ZYDUSLIFE,2023-03,17237.0,13378.0,3860.0,22.0,-422.0,130.0,723.0,2585.0,23.0,2092.0,19.0,31.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1360,ZYDUSLIFE,2024-03,19547.0,14163.0,5384.0,28.0,293.0,81.0,764.0,4832.0,20.0,3973.0,38.0,8.0,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
1361,ZYDUSLIFE,PARSE_ERROR,21484.0,15205.0,6278.0,29.0,351.0,112.0,849.0,5668.0,,4439.0,43.0,,DQ-03,company_id not found in companies,profitandloss,,,,,,,,,,,,,,,,,,,,,,
73,ABB,PARSE_ERROR,6066.0,4519.0,1547.0,26.0,265.0,11.0,72.0,1728.0,,1285.0,605.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
97,ADANIENSOL,PARSE_ERROR,22099.0,15507.0,6592.0,,-844.0,3183.0,1912.0,653.0,,589.0,6.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
110,ADANIENT,PARSE_ERROR,102311.0,88418.0,13893.0,14.0,1489.0,4150.0,3541.0,7691.0,,6086.0,49.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
119,ADANIGREEN,PARSE_ERROR,10782.0,2682.0,8100.0,75.0,891.0,4959.0,2323.0,1709.0,,1928.0,9.0,0.0,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
132,ADANIPORTS,PARSE_ERROR,28443.0,11278.0,17165.0,60.0,1039.0,2591.0,4053.0,11560.0,,9743.0,45.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
145,ADANIPORTS,PARSE_ERROR,28443.0,11278.0,17165.0,60.0,1039.0,2591.0,4053.0,11560.0,,9743.0,45.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
158,ADANIPOWER,PARSE_ERROR,54650.0,33685.0,20965.0,38.0,2124.0,3235.0,4046.0,15808.0,,12686.0,33.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
169,AMBUJACEM,PARSE_ERROR,38937.0,33815.0,5122.0,13.0,447.0,195.0,1645.0,3729.0,19.0,3024.0,13.0,19.0,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
171,AMBUJACEM,PARSE_ERROR,32850.0,27028.0,5822.0,18.0,1230.0,298.0,1899.0,4856.0,,3871.0,13.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
184,APOLLOHOSP,PARSE_ERROR,20469.0,17725.0,2745.0,13.0,158.0,466.0,719.0,1719.0,,1224.0,82.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
197,ASIANPAINT,PARSE_ERROR,34831.0,28150.0,6681.0,19.0,616.0,227.0,916.0,6155.0,,4631.0,48.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
205,ATGL,PARSE_ERROR,4826.0,3672.0,1153.0,24.0,52.0,106.0,199.0,900.0,,668.0,6.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
218,BAJAJ-AUTO,PARSE_ERROR,48900.0,39757.0,9143.0,19.0,1535.0,164.0,379.0,10135.0,,7371.0,263.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
231,AXISBANK,PARSE_ERROR,120659.0,67033.0,44566.0,9061.0,8.0,25243.0,0.0,34304.0,,26386.0,85.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
244,BAJAJFINSV,PARSE_ERROR,126263.0,80784.0,45479.0,36.0,12.0,21568.0,1031.0,22892.0,,16520.0,53.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
257,BAJAJHLDNG,PARSE_ERROR,1733.0,178.0,1554.0,90.0,6055.0,2.0,34.0,7574.0,,7486.0,666.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
268,BAJFINANCE,PARSE_ERROR,62279.0,21918.0,18943.0,21417.0,34.0,29.0,779.0,20667.0,,15389.0,248.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
281,BANKBARODA,PARSE_ERROR,124144.0,74160.0,46459.0,3526.0,3.0,23807.0,0.0,27332.0,,20144.0,39.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
294,BHARTIARTL,PARSE_ERROR,155478.0,74745.0,80733.0,52.0,2190.0,22424.0,41690.0,18809.0,,13816.0,22.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
307,BEL,PARSE_ERROR,21575.0,15867.0,5708.0,26.0,754.0,7.0,445.0,6010.0,,4541.0,6.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
320,BHEL,PARSE_ERROR,25833.0,24783.0,1050.0,4.0,527.0,746.0,248.0,583.0,,445.0,1.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
333,BOSCHLTD,PARSE_ERROR,17150.0,14934.0,2216.0,13.0,876.0,13.0,412.0,2668.0,,2084.0,707.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
346,BPCL,PARSE_ERROR,445601.0,419046.0,26554.0,6.0,3037.0,3640.0,6996.0,18955.0,,13734.0,32.0,,DQ-07,Unparseable financial year,profitandloss,,,,,,,,,,,,,,,,,,,,,,
