company_id,year,npm_pct,opm_pct,roe_pct,roce_pct,source_opm,opm_difference,opm_validation
SBILIFE,2016-03,4.367625750362244,4.760919064375906,17.832241707162478,19.437988590745828,5.0,0.23908093562409416,PASS
SBILIFE,2017-03,3.1262275762734055,3.496137226659683,17.201008645533143,19.236311239193082,4.0,0.5038627733403169,PASS
SBILIFE,2018-03,3.3756017377010687,3.9098274040154988,17.61642156862745,20.40441176470588,4.0,0.09017259598450122,PASS
SBILIFE,2019-03,2.9750695004932295,3.304636355483813,17.51583949313622,19.456177402323124,3.0,0.30463635548381296,PASS
SBILIFE,2020-03,3.246723594684689,3.0846157358783506,16.264440123527393,15.452361889511609,3.0,0.08461573587835058,PASS
SBILIFE,2021-03,1.7774956356133946,1.0645440894607694,14.000000000000002,8.384615384615385,1.0,0.0645440894607694,PASS
SBILIFE,2022-03,1.8148295434004555,0.8796982514490921,12.958182756840475,6.281190844949235,1.0,0.12030174855090792,PASS
SBILIFE,2023-03,2.1342824544868297,0.15129718736048417,13.220156706099248,0.937163926870487,0.0,0.15129718736048417,PASS
SBILIFE,2024-03,1.4349789374791648,0.18638058005273206,12.704588140595655,1.650120740541991,0.0,0.18638058005273206,PASS
SBIN,2013-03,11.046220888698386,-3.0504357765395054,,,-3.0,0.05043577653950537,PASS
SBIN,2014-03,7.831822365150057,-7.729739450550613,,,-8.0,0.2702605494493868,PASS
SBIN,2015-03,8.574148691663382,-10.520065008126016,,,-11.0,0.4799349918739839,PASS
SBIN,2016-03,5.900749207960731,-14.684566678602023,,,-15.0,0.3154333213979772,PASS
SBIN,2017-03,-0.042092107946729615,-27.917048171596942,,,-28.0,0.0829518284030577,PASS
SBIN,2018-03,-1.6373324016246669,-37.86391230292178,,,-38.0,0.13608769707821722,PASS
SBIN,2019-03,1.322822336788751,-27.099501819818254,,,-27.0,0.09950181981825423,PASS
SBIN,2020-03,7.833923780442613,-23.78377777448379,,,-24.0,0.2162222255162085,PASS
SBIN,2021-03,8.589252647286195,-25.426532189921435,,,-25.0,0.42653218992143493,PASS
SBIN,2022-03,12.822917995813404,-21.92273073699965,,,-22.0,0.07726926300034975,PASS
