company_id,year,broad_sector,npm_pct,opm_pct,roe_pct,roce_pct,roa_pct,source_opm,opm_difference_pp,opm_validation,is_financial_sector
HCLTECH,2015-06,Information Technology,20.004904498515028,23.121985776954308,30.30878467635403,34.11868768092634,20.831323591998867,23.0,0.12198577695430757,PASS,False
HCLTECH,2017-03,Information Technology,18.091994618230743,21.84241506895392,26.119153843819237,30.98625152843637,18.805996241423014,22.0,0.15758493104608107,PASS,False
HCLTECH,2018-03,Information Technology,17.24772093575115,22.238921078130872,23.97075798383994,30.44149094551065,18.174998437141845,22.0,0.23892107813087193,PASS,False
HCLTECH,2019-03,Information Technology,16.747480430933194,23.04598937561024,24.46453609244307,30.565615328899714,17.343913348986273,23.0,0.0459893756102403,PASS,False
HCLTECH,2020-03,Information Technology,15.644631841077594,24.50053766483672,21.56748005539626,29.22383676775859,13.350801144664873,24.0,0.5005376648367204,PASS,False
HCLTECH,2021-03,Information Technology,14.817124132716009,26.596266864776663,18.64203094487006,30.022313071866062,12.980115518263274,27.0,0.4037331352233373,PASS,False
HCLTECH,2022-03,Information Technology,15.78849050215409,23.96819651842944,21.841586717059148,30.076036157463705,15.207881152933503,24.0,0.031803481570559455,PASS,False
HCLTECH,2023-03,Information Technology,14.631958681595963,22.303264469326606,22.697041510587876,32.23407740851009,15.919571045576408,22.0,0.30326446932660645,PASS,False
HCLTECH,2024-03,Information Technology,14.293122742532729,22.015594151738192,23.01393141233172,32.690722902959976,15.867725188372422,22.0,0.015594151738191897,PASS,False
HDFCBANK,2013-03,Financials,19.249323777920306,35.22210758205293,18.838523046693776,3.3933229634286235,1.6930612204854767,3534.0,3498.777892417947,MISMATCH,True
