company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,sales,net_profit,fcf,fcf_margin_pct,capex_sales_pct,capex_kpi_status
JSWSTEEL,2022-03,26270.0,-14748.0,-14657.0,-3135.0,146371.0,20938.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWSTEEL,2023-03,23323.0,-10730.0,-5977.0,6616.0,165960.0,4139.0,,,,CAPEX_SOURCE_UNAVAILABLE
JSWSTEEL,2024-03,12078.0,-14467.0,-5005.0,-7394.0,175006.0,8973.0,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2013-03,2878.0,-9035.0,7099.0,942.0,10838.0,2238.0,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2014-03,9068.0,-1130.0,-5814.0,2125.0,11986.0,2527.0,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2015-03,2302.0,-4467.0,2426.0,260.0,13319.0,3105.0,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2016-03,5025.0,-2353.0,2024.0,4696.0,20402.0,3524.0,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2017-03,13222.0,-5289.0,6055.0,13989.0,22324.0,5019.0,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2018-03,-10392.0,-5475.0,14679.0,-1188.0,25131.0,6258.0,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2019-03,1822.0,-3323.0,8365.0,6864.0,29831.0,7204.0,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2020-03,46619.0,-13068.0,-735.0,32815.0,33474.0,8593.0,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2021-03,4881.0,-11172.0,-10072.0,-16363.0,32820.0,9990.0,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2022-03,8308.0,-10903.0,7543.0,4949.0,33741.0,12089.0,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2023-03,-1242.0,-10381.0,1883.0,-9740.0,42151.0,14925.0,,,,CAPEX_SOURCE_UNAVAILABLE
KOTAKBANK,2024-03,15685.0,-8919.0,15515.0,22281.0,56237.0,18213.0,,,,CAPEX_SOURCE_UNAVAILABLE
LICI,2019-03,13274.0,9636.0,-13700.0,9210.0,571508.0,2627.0,,,,CAPEX_SOURCE_UNAVAILABLE
LICI,2020-03,54367.0,-40415.0,-18664.0,-4712.0,628043.0,2710.0,,,,CAPEX_SOURCE_UNAVAILABLE
LICI,2021-03,80602.0,148447.0,-256125.0,-27077.0,690914.0,2974.0,,,,CAPEX_SOURCE_UNAVAILABLE
LICI,2022-03,-3783.0,12531.0,0.0,8748.0,723606.0,4125.0,,,,CAPEX_SOURCE_UNAVAILABLE
LICI,2023-03,54519.0,-52848.0,-949.0,722.0,784628.0,35997.0,,,,CAPEX_SOURCE_UNAVAILABLE
LICI,2024-03,26122.0,-25269.0,-4427.0,-3574.0,845966.0,40916.0,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2016-03,387.0,-854.0,330.0,-137.0,8249.0,703.0,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2017-03,1469.0,-1174.0,-312.0,-16.0,7926.0,584.0,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2018-03,696.0,-651.0,24.0,69.0,9677.0,794.0,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2019-03,-463.0,-175.0,736.0,97.0,11907.0,1644.0,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2020-03,3772.0,182.0,-4188.0,-234.0,12443.0,742.0,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2021-03,2524.0,420.0,-2835.0,109.0,5449.0,48.0,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2022-03,1998.0,1139.0,-2888.0,250.0,9233.0,1208.0,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2023-03,2750.0,1789.0,-3706.0,834.0,9470.0,490.0,,,,CAPEX_SOURCE_UNAVAILABLE
LODHA,2024-03,2512.0,-2947.0,951.0,516.0,10316.0,1554.0,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2013-03,-4355.0,-6922.0,11429.0,152.0,74426.0,5291.0,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2014-03,-7143.0,-5510.0,13136.0,483.0,85054.0,4885.0,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2015-03,-1365.0,-4778.0,7903.0,1759.0,91929.0,4966.0,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2016-03,-3240.0,-4627.0,7253.0,-613.0,101122.0,4592.0,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2017-03,6655.0,-9796.0,2896.0,-245.0,109312.0,6486.0,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2018-03,-10031.0,3914.0,9370.0,3254.0,119683.0,8004.0,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2019-03,-4756.0,-11023.0,15440.0,-338.0,135220.0,10217.0,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2020-03,6694.0,-8408.0,6372.0,4658.0,145452.0,10894.0,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2021-03,23074.0,-5750.0,-15274.0,2049.0,135979.0,12921.0,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2022-03,19164.0,-3585.0,-15181.0,397.0,156521.0,10419.0,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2023-03,22777.0,-8048.0,-11572.0,3156.0,183341.0,12531.0,,,,CAPEX_SOURCE_UNAVAILABLE
LT,2024-03,18266.0,2179.0,-25413.0,-4968.0,221113.0,15547.0,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2013-03,608.0,-224.0,-396.0,-13.0,3851.0,562.0,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2014-03,628.0,180.0,-769.0,40.0,4920.0,996.0,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2015-03,642.0,-103.0,-497.0,42.0,4978.0,769.0,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2016-03,858.0,-40.0,-817.0,2.0,5846.0,836.0,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2017-03,1170.0,-961.0,-33.0,176.0,6501.0,971.0,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2018-03,844.0,-452.0,-408.0,-16.0,7306.0,1112.0,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2019-03,1395.0,-749.0,-594.0,52.0,9446.0,1516.0,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2020-03,1644.0,-643.0,-890.0,110.0,10879.0,1520.0,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2021-03,2400.0,-1657.0,-509.0,234.0,12370.0,1938.0,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2022-03,3251.0,-1643.0,-1680.0,-73.0,26109.0,3950.0,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2023-03,3095.0,-271.0,-1932.0,892.0,33183.0,4410.0,,,,CAPEX_SOURCE_UNAVAILABLE
LTIM,2024-03,5670.0,-3918.0,-2269.0,-518.0,35517.0,4585.0,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2013-03,-922.0,-2903.0,4508.0,684.0,68693.0,4129.0,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2014-03,-244.0,-4524.0,5577.0,810.0,74001.0,5154.0,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2015-03,1055.0,-4357.0,1669.0,-1633.0,71448.0,3381.0,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2016-03,2385.0,-5506.0,2967.0,-154.0,75841.0,3554.0,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2017-03,183.0,-5875.0,6108.0,416.0,83773.0,4051.0,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2018-03,682.0,-5467.0,6314.0,1529.0,92094.0,7958.0,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2019-03,-4347.0,-7174.0,13194.0,1672.0,104721.0,6017.0,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2020-03,-1457.0,-6870.0,6933.0,-1394.0,75382.0,-321.0,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2021-03,17909.0,-19686.0,406.0,-1370.0,74278.0,1512.0,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2022-03,9248.0,-3252.0,-5883.0,113.0,90171.0,7253.0,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2023-03,-7074.0,-8866.0,15946.0,6.0,121269.0,11374.0,,,,CAPEX_SOURCE_UNAVAILABLE
M&M,2024-03,-5630.0,-5615.0,12281.0,1037.0,139078.0,12270.0,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2013-03,4059.0,-3119.0,-979.0,-39.0,44304.0,2470.0,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2014-03,4995.0,-4997.0,-74.0,-76.0,44542.0,2854.0,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2015-03,6449.0,-4491.0,-2004.0,-45.0,50801.0,3809.0,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2016-03,8482.0,-7230.0,-1237.0,16.0,57589.0,5497.0,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2017-03,10282.0,-9173.0,-1129.0,-20.0,68085.0,7511.0,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2018-03,11788.0,-8302.0,-3436.0,50.0,79809.0,7881.0,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2019-03,6601.0,-3540.0,-2948.0,113.0,86068.0,7651.0,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2020-03,3496.0,-557.0,-3104.0,-165.0,75660.0,5678.0,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2021-03,8856.0,-7291.0,-1545.0,20.0,70372.0,4389.0,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2022-03,1840.0,-239.0,-1607.0,-6.0,88330.0,3880.0,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2023-03,10815.0,-8820.0,-1214.0,780.0,118410.0,8264.0,,,,CAPEX_SOURCE_UNAVAILABLE
MARUTI,2024-03,16801.0,-11865.0,-4062.0,874.0,141858.0,13488.0,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2013-03,1486.0,-1089.0,-256.0,142.0,25298.0,452.0,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2014-03,2695.0,-1372.0,-1080.0,243.0,30414.0,1097.0,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2015-03,3390.0,-2844.0,494.0,1040.0,34661.0,1292.0,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2016-03,2188.0,-1906.0,-263.0,19.0,37216.0,1774.0,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2017-03,3800.0,-6145.0,5518.0,3172.0,42376.0,2172.0,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2018-03,3264.0,-3194.0,-2221.0,-2152.0,56303.0,2260.0,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2019-03,4312.0,-3318.0,-225.0,769.0,63523.0,2098.0,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2020-03,6352.0,-2220.0,-2803.0,1329.0,60729.0,1294.0,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2021-03,5051.0,-1886.0,-2098.0,1068.0,57370.0,1569.0,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2022-03,2463.0,-2304.0,-1217.0,-1059.0,63774.0,1182.0,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2023-03,4643.0,-2248.0,-2734.0,-339.0,78788.0,1670.0,,,,CAPEX_SOURCE_UNAVAILABLE
MOTHERSON,2024-03,7569.0,-6644.0,1281.0,2205.0,98692.0,3020.0,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2013-03,75.0,-46.0,-12.0,16.0,472.0,76.0,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2014-03,81.0,-204.0,130.0,7.0,567.0,60.0,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2015-03,51.0,-1051.0,1025.0,25.0,732.0,-14.0,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2016-03,78.0,-2.0,-66.0,11.0,748.0,118.0,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2017-03,213.0,-165.0,-42.0,7.0,888.0,-43.0,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2018-03,253.0,-149.0,-75.0,29.0,988.0,501.0,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2019-03,276.0,-59.0,-78.0,138.0,1151.0,592.0,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2020-03,350.0,97.0,-143.0,304.0,1312.0,-246.0,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2021-03,276.0,-2043.0,1880.0,113.0,1128.0,1418.0,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2022-03,707.0,-1177.0,35.0,-435.0,1589.0,12882.0,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2023-03,512.0,-358.0,2.0,156.0,2346.0,-70.0,,,,CAPEX_SOURCE_UNAVAILABLE
NAUKRI,2024-03,702.0,-852.0,120.0,-29.0,2536.0,595.0,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2013-12,1796.0,-441.0,-580.0,775.0,9101.0,1117.0,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2014-12,1644.0,-432.0,-1635.0,-423.0,9855.0,1185.0,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2015-12,1098.0,-70.0,-498.0,529.0,8175.0,563.0,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2016-12,1466.0,-126.0,-666.0,674.0,9141.0,1001.0,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2017-12,1818.0,-131.0,-997.0,691.0,10010.0,1225.0,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2018-12,2052.0,-52.0,-1317.0,683.0,11292.0,1607.0,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2019-12,2295.0,83.0,-3602.0,-1223.0,12369.0,1968.0,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2020-12,2454.0,-321.0,-1956.0,177.0,13350.0,2082.0,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2021-12,2236.0,-1920.0,-2020.0,-1704.0,14741.0,2118.0,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2022-12,2737.0,-392.0,-2123.0,223.0,16897.0,2391.0,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2023-12,3392.0,-927.0,-2436.0,29.0,19126.0,2999.0,,,,CAPEX_SOURCE_UNAVAILABLE
NESTLEIND,2024-03,4175.0,-1237.0,-3135.0,-198.0,24394.0,3933.0,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2013-03,2846.0,-1330.0,-1344.0,172.0,6381.0,2873.0,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2014-03,3824.0,-1122.0,-4536.0,-1834.0,7389.0,1633.0,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2015-03,4061.0,-768.0,-2494.0,798.0,8221.0,2798.0,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2016-03,5971.0,-746.0,-4000.0,1224.0,8354.0,2365.0,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2017-03,8329.0,-1864.0,-7812.0,-1347.0,8623.0,3480.0,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2018-03,4696.0,-886.0,-3863.0,-53.0,7755.0,2785.0,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2019-03,3824.0,-1182.0,-2637.0,5.0,8983.0,2836.0,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2020-03,2993.0,-2987.0,12.0,17.0,10008.0,3345.0,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2021-03,5070.0,-1607.0,-3058.0,405.0,9648.0,3600.0,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2022-03,4590.0,-3084.0,-638.0,867.0,9144.0,3774.0,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2023-03,4705.0,-4191.0,-795.0,-281.0,10607.0,4261.0,,,,CAPEX_SOURCE_UNAVAILABLE
NHPC,2024-03,6938.0,-5968.0,-581.0,388.0,9632.0,4028.0,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2013-03,16508.0,-16845.0,988.0,651.0,71518.0,12586.0,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2014-03,16531.0,-15509.0,-2709.0,-1687.0,78330.0,11403.0,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2015-03,14889.0,-15977.0,-1474.0,-2563.0,79957.0,9992.0,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2016-03,24125.0,-19162.0,-3899.0,1064.0,73396.0,10781.0,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2017-03,20167.0,-24480.0,3138.0,-1176.0,82042.0,10714.0,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2018-03,19670.0,-20678.0,1028.0,19.0,88083.0,10502.0,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2019-03,18686.0,-24063.0,4927.0,-451.0,100287.0,14034.0,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2020-03,23890.0,-29628.0,6004.0,266.0,109464.0,11902.0,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2021-03,32444.0,-21034.0,-11049.0,360.0,111531.0,14969.0,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2022-03,41788.0,-22891.0,-19172.0,-274.0,132669.0,16960.0,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2023-03,47152.0,-26145.0,-21217.0,-210.0,176207.0,17121.0,,,,CAPEX_SOURCE_UNAVAILABLE
NTPC,2024-03,40785.0,-32141.0,-8246.0,398.0,178501.0,21332.0,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2013-03,39874.0,-41220.0,-6927.0,-8273.0,161984.0,23994.0,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2014-03,53270.0,-63633.0,15225.0,4862.0,174121.0,26665.0,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2015-03,33950.0,-30058.0,-10641.0,-6749.0,160923.0,17703.0,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2016-03,46292.0,-38256.0,-8972.0,-935.0,124036.0,13102.0,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2017-03,45780.0,-43815.0,-1867.0,99.0,282506.0,29169.0,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2018-03,56792.0,-66798.0,9909.0,-97.0,322706.0,26068.0,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2019-03,61458.0,-37132.0,-23324.0,1001.0,421624.0,33938.0,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2020-03,70593.0,-53159.0,-16726.0,708.0,396728.0,11456.0,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2021-03,47185.0,-39141.0,-8239.0,-195.0,303849.0,21360.0,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2022-03,78248.0,-41197.0,-35790.0,1261.0,491246.0,49294.0,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2023-03,86062.0,-74690.0,-12876.0,-1504.0,632291.0,32778.0,,,,CAPEX_SOURCE_UNAVAILABLE
ONGC,2024-03,99263.0,-57203.0,-45650.0,-3591.0,591396.0,57101.0,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2013-03,-25102.0,22.0,27947.0,2868.0,17314.0,4438.0,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2014-03,-22473.0,9.0,17671.0,-4793.0,21407.0,5462.0,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2015-03,-21455.0,-491.0,26916.0,4970.0,24988.0,6004.0,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2016-03,-13298.0,-1973.0,10383.0,-4888.0,27861.0,6184.0,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2017-03,1795.0,-667.0,1950.0,3079.0,27581.0,2236.0,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2018-03,-57148.0,1409.0,52018.0,-3720.0,48624.0,8797.0,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2019-03,-80252.0,-13463.0,93616.0,-98.0,54106.0,12640.0,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2020-03,-42148.0,-73.0,43399.0,1179.0,62189.0,9477.0,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2021-03,-59143.0,1741.0,60424.0,3023.0,71656.0,15716.0,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2022-03,4904.0,-547.0,-8371.0,-4014.0,76262.0,18768.0,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2023-03,-74717.0,-1694.0,75537.0,-874.0,77684.0,21179.0,,,,CAPEX_SOURCE_UNAVAILABLE
PFC,2024-03,-97820.0,-3409.0,101261.0,32.0,91508.0,26461.0,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2013-03,472.0,-144.0,-339.0,-12.0,3678.0,424.0,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2014-03,394.0,-99.0,-242.0,54.0,4283.0,450.0,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2015-03,552.0,-436.0,-165.0,-49.0,4844.0,514.0,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2016-03,907.0,-491.0,-371.0,45.0,5361.0,807.0,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2017-03,794.0,-879.0,41.0,-45.0,5617.0,863.0,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2018-03,796.0,39.0,-790.0,46.0,6078.0,966.0,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2019-03,845.0,-513.0,-361.0,-29.0,7078.0,928.0,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2020-03,1280.0,103.0,-849.0,533.0,7294.0,1122.0,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2021-03,1392.0,-1688.0,-76.0,-372.0,7293.0,1126.0,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2022-03,955.0,-558.0,-468.0,-71.0,9921.0,1207.0,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2023-03,1558.0,-899.0,-656.0,2.0,11799.0,1289.0,,,,CAPEX_SOURCE_UNAVAILABLE
PIDILITIND,2024-03,2724.0,-1769.0,-742.0,212.0,12383.0,1747.0,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2013-03,-692.0,-600.0,-694.0,-1987.0,43071.0,5020.0,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2014-03,16906.0,-302.0,2129.0,18733.0,44958.0,3674.0,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2015-03,4814.0,-872.0,7451.0,11393.0,48710.0,3525.0,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2016-03,14167.0,-1352.0,5975.0,18790.0,50804.0,-3510.0,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2017-03,21938.0,159.0,-9767.0,12330.0,48058.0,1239.0,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2018-03,-1742.0,392.0,7460.0,6109.0,48725.0,-12111.0,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2019-03,-33532.0,-629.0,13969.0,-20192.0,52147.0,-9550.0,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2020-03,-12793.0,-338.0,13591.0,460.0,54918.0,485.0,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2021-03,30950.0,-787.0,5415.0,35579.0,81935.0,2695.0,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2022-03,20032.0,-1204.0,2032.0,20859.0,76242.0,3908.0,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2023-03,22592.0,-732.0,1275.0,23135.0,86845.0,3359.0,,,,CAPEX_SOURCE_UNAVAILABLE
PNB,2024-03,-27939.0,-1506.0,3518.0,-25928.0,109065.0,9157.0,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2013-03,11690.0,-22084.0,9962.0,-432.0,13081.0,4313.0,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2014-03,15223.0,-26639.0,13712.0,2295.0,15555.0,4548.0,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2015-03,15800.0,-24185.0,6399.0,-1986.0,17540.0,5046.0,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2016-03,15008.0,-21576.0,5621.0,-948.0,20652.0,5959.0,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2017-03,21575.0,-23836.0,3959.0,1698.0,25697.0,7451.0,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2018-03,22710.0,-25701.0,1285.0,-1707.0,29954.0,8204.0,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2019-03,23271.0,-18727.0,-2431.0,2113.0,35059.0,10034.0,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2020-03,30739.0,-10733.0,-18806.0,1199.0,37744.0,11059.0,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2021-03,29403.0,-9244.0,-20521.0,-362.0,39640.0,12036.0,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2022-03,26124.0,753.0,-28967.0,-2091.0,41622.0,16824.0,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2023-03,40203.0,-7138.0,-30450.0,2615.0,45603.0,15420.0,,,,CAPEX_SOURCE_UNAVAILABLE
POWERGRID,2024-03,37290.0,-13114.0,-25903.0,-1728.0,45843.0,15573.0,,,,CAPEX_SOURCE_UNAVAILABLE
RECLTD,2013-03,-20059.0,152.0,16059.0,-3847.0,13634.0,3833.0,,,,CAPEX_SOURCE_UNAVAILABLE
RECLTD,2014-03,-17244.0,136.0,16815.0,-293.0,17223.0,4741.0,,,,CAPEX_SOURCE_UNAVAILABLE
RECLTD,2015-03,-23898.0,151.0,23098.0,-649.0,20544.0,5344.0,,,,CAPEX_SOURCE_UNAVAILABLE
RECLTD,2016-03,-13278.0,-756.0,15291.0,1257.0,24125.0,5691.0,,,,CAPEX_SOURCE_UNAVAILABLE
RECLTD,2017-03,6805.0,-101.0,-3947.0,2757.0,24338.0,6313.0,,,,CAPEX_SOURCE_UNAVAILABLE
RECLTD,2018-03,-32510.0,46.0,28244.0,-4220.0,22658.0,4451.0,,,,CAPEX_SOURCE_UNAVAILABLE
RECLTD,2019-03,-35866.0,457.0,35543.0,134.0,25408.0,5741.0,,,,CAPEX_SOURCE_UNAVAILABLE
RECLTD,2020-03,-32712.0,121.0,33926.0,1336.0,29942.0,4972.0,,,,CAPEX_SOURCE_UNAVAILABLE
RECLTD,2021-03,-43512.0,861.0,42113.0,-538.0,35557.0,8378.0,,,,CAPEX_SOURCE_UNAVAILABLE
RECLTD,2022-03,-819.0,-287.0,68.0,-1038.0,39276.0,10036.0,,,,CAPEX_SOURCE_UNAVAILABLE
RECLTD,2023-03,-37360.0,-943.0,38123.0,-180.0,39486.0,11167.0,,,,CAPEX_SOURCE_UNAVAILABLE
